TCA, EAV , Rate ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
06054, -   , 9.806553 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,247SSA,,,,,,,,
06055," 9,546,582 ", 9.982640 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E05015,H06124,,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,247SSA,,,,B11124,,,,
06056, -   , 9.386509 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
06057," 23,711,717 ", 9.915961 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,396SSA,399SSA,,,B07038,B11124,B16CLC,,
06058, -   , 9.915961 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,399SSA,,,,B07038,B11124,B16CLC,,
06059," 26,391,460 ", 10.008416 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,S03LRE,,,,,,,,,,,B07038,B11124,,,
06060, -   , 9.915961 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,401SSA,,,,B07038,B11124,B16CLC,,
06061," 34,431,359 ", 9.794777 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B07038,B11124,,,
06062," 284,430 ", 9.702322 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,,,,,WTRCLC,,,394SSA,,,,B07038,B11124,B16CLC,,
06063," 144,168,826 ", 9.524567 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
06064, -   , 8.875023 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,154SSA,,,,B11124,B16CLC,,,
06065," 128,044 ", 8.661384 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,,F09FLA,L06FLA,,,,,,WTRCLC,,,154SSA,,,,B11124,B16CLC,,,
06066, -   , 9.806553 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,,,,,
06067," 546,918 ", 11.045298 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
06068," 23,828,654 ", 9.158485 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
06069, -   , 9.372124 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M10FLA,F09FLA,L06FLA,,S03LRE,,,,,,,,,,,B11124,,,,
06070," 954,718 ", 9.524567 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X12TIF,,,,,,B11124,,,,
06071, -   , 10.280888 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
06072," 82,246,460 ", 10.917180 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B07038,B11124,B16CLC,,
06073, -   , 10.494527 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
06074, -   , 9.915961 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,409SSA,,,,B07038,B11124,B16CLC,,
06075," 18,688,735 ", 9.915961 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,409SSA,410SSA,,,B07038,B11124,B16CLC,,
06076, -   , 11.108526 ,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F22WAC,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
07001, -   , 12.759777 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07002," 594,433 ", 11.403556 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07003, -   , 11.529359 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07004," 84,776,580 ", 11.529359 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07005, -   , 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07006," 172,166,354 ", 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07007," 4,281,732 ", 14.416020 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07008, -   , 10.070829 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07009, -   , 11.912627 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07010," 55,651,587 ", 11.912627 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07011," 879,652 ", 13.524695 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07012," 568,637 ", 10.895499 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07013," 431,565,000 ", 13.036110 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07014," 356,697 ", 11.786824 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07016, -   , 13.680685 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07017," 41,219,901 ", 13.680685 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07018," 36,225 ", 13.495112 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07019, -   , 14.416020 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07020, -   , 9.783842 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,B11124,,,,
07021," 931,820 ", 9.997481 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,S03LRE,,,,,,,,,,,B11124,,,,
07022, -   , 10.414104 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07023," 5,626,011 ", 10.414104 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07024," 772,589 ", 14.290217 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07025," 1,563,229 ", 11.742998 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07026," 6,717,174 ", 9.953381 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,,S03LRE,,,,,,,,,,,,,,,
07027, -   , 13.554882 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07028, -   , 12.917497 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07029, -   , 12.880520 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07030," 9,455 ", 12.917497 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07031, -   , 11.021302 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07032," 3,412,556 ", 11.021302 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07033, -   , 12.117332 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,,,,,,,,,,,,,,,,,
07034," 19,998,562 ", 11.996589 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07035," 923,779 ", 11.095303 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,,,,,,,,,,,,,B08050,,,,
07036," 387,427 ", 12.880520 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07037," 80,069 ", 12.724530 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,,,,,,,,,,,,,,,,,
07038," 85,455 ", 10.288301 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07039," 2,781,396 ", 12.791694 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07040," 168,703 ", 10.070829 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07041," 742,419 ", 10.914730 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M44RLH,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07042," 312,237 ", 13.398892 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07043," 3,740 ", 12.597165 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07044," 1,080,544 ", 12.476422 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07045, -   , 11.156871 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,,L08GRA,,,,,,,,,,,,,,,,,
07048," 635,271 ", 11.575136 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,B08050,,,,
07049," 35,880,912 ", 13.204363 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07050, -   , 11.721110 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,B08050,,,,
07051," 263,512 ", 12.142563 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M46THL,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07052," 17,952,998 ", 11.390931 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07053, -   , 10.701091 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M44RLH,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07054," 12,057 ", 12.759777 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07055," 9,586,940 ", 13.554882 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07056," 9,469,823 ", 11.241277 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,,,,,,,,,,,,,B08050,,,,
07057," 230,733 ", 9.783842 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,B11124,,,,
07058," 13,365,335 ", 10.627743 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S03LRE,,,,,,,,,,,,,,,
07059," 190,021 ", 13.005333 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P17RLA,S03LRE,,,,,,,,,,,,,,,
07060," 107,279,139 ", 12.134824 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M12GRA,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07061," 22,293,039 ", 13.906949 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07062, -   , 10.716569 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07063," 17,183,078 ", 13.434139 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07064, -   , 13.974945 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07065, -   , 13.073659 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M45RLP,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07066," 201,947 ", 12.556277 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07067, -   , 10.627743 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,,,,,,,,,,,,
07068, -   , 14.120588 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07069, -   , 13.680685 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07070, -   , 13.680685 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07071, -   , 12.880520 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07072, -   , 13.554882 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07073, -   , 12.759777 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07075, -   , 11.742998 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07076, -   , 11.654991 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M12GRA,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07077, -   , 12.117332 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,,S07RLA,,,,,,,,,,,,,,,
07078, -   , 13.434139 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07079, -   , 12.670951 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07080, -   , 12.670951 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07081, -   , 13.434139 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07082, -   , 12.759777 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07083, -   , 13.239610 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07084, -   , 13.434139 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07085, -   , 11.996589 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07086," 13,728 ", 11.575136 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07087," 21,748,337 ", 12.142563 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M46THL,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07088, -   , 11.721110 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07089, -   , 10.284468 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07090," 782,804 ", 13.156853 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F12GRL,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07091," 9,425,286 ", 13.083620 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07092, -   , 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,345SSA,,,,B16CLC,,,,
07093, -   , 12.603787 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07094, -   , 11.403556 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07095, -   , 13.906949 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07096," 1,409,327 ", 13.230639 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07097, -   , 11.390931 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07098, -   , 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X34TIF,,,,,,B16CLC,,,,
07099, -   , 13.680685 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X34TIF,,,,,,B16CLC,,,,
07100, -   , 13.398892 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07101, -   , 13.204363 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P08GRA,S07RLA,,,,,,,,,,,,,,,
07102, -   , 13.524695 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07103, -   , 11.390931 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07104, -   , 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X35TIF,,,,,,B16CLC,,,,
07105, -   , 11.177292 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X35TIF,,,,,,B16CLC,,,,
07106, -   , 10.895499 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07107, -   , 10.996103 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07108, -   , 11.121906 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07109, -   , 12.013231 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,184SSA,,,,B16CLC,,,,
07110, -   , 12.013231 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,184SSA,,,,B16CLC,,,,
07111," 652,315 ", 10.996103 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,184SSA,,,,,,,,
07112," 24,396,602 ", 11.121906 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,184SSA,,,,,,,,
07113, -   , 13.499496 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,184SSA,,,,,,,,
07114, -   , 13.499496 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07115, -   , 11.403556 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07116, -   , 11.403556 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07117, -   , 13.906949 ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,348SSA,,,,B16CLC,,,,
