TCA, EAV , Rate ,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN,MSQ,WTR,TIF,SSA1,SSA2,SSA3,SSA4,
16285, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6Q,,,
16286, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6A,,,
16287, -   , -   ,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,LGVDT,,,,
16288, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,,,SOLK,,,,,,,
16289, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD08,RWD18,,,
16290, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD08,,,,
16291, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD04,,,,
16292, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD04,RWD05,RWD08,,
16293, -   ,8.260861,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD04,RWD05,RWD17,,
16294, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD09,,,,
16295, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD04,RWD18,,,
16296,"276,926",8.753374,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD16,,,,
16297,"1,949,722",9.516525,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD10,RWD16,,,
16298, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD05,RWD17,,,
16299, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD04,RWD07,,,
16300, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD07,RWD09,,,
16301, -   , -   ,532,102,125,,WHLNG,LGGRV,VERN,BUFGV,,,,,,,,,
16302, -   , -   ,532,103,115,,LKFOR,LSRW,,,NOSHR,,,,,,,,
16303, -   , -   ,532,103,125,,BUFGV,LSRW,VERN,,,,,,CTY06,,,,
16304, -   , -   ,532,103,125,,BUFGV,LSRW,VERN,BUFGV,,,,,CTY06,,,,
16305, -   , -   ,532,103,115,,LKFOR,LSRW,,,NOSHR,,,,LKF35,,,,
16306, -   , -   ,532,103,115,,LKFOR,,,,NOSHR,,,,LKF35,,,,
16307,"2,492,715",8.807282,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,,,,
16309, -   ,8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,LGDW,,,,
16310,"1,642,536",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,LNGGV,LGVDT,,,,
16311,"2,138,709",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,LNGGV,LGDW,,,,
16312, -   ,9.041469,532,96,125,,LNGGV,LGGRV,INTRL,LGGRV,,,,LNGGV,,,,,
16313,"1,459,619",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,LNGGV,,,,,
16314, -   , -   ,532,67,115,,LKFOR,,,,NOSHR,,,,LKF35,,,,
16315,"672,390",9.191244,532,103,125,,METWA,LSRW,CKMEM,,,,,,MTW10,MTW11,,,
16316, -   , -   ,532,96,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,LGHL5,,,,
16317, -   , -   ,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,LGHL5,,,,
16318, -   , -   ,532,102,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD03,RWD21,,,
16319, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD03,RWD21,,,
16320, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,,,,RWD03,RWD21,,,
16321,"2,055,546",7.657102,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD22,,,,
16322, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD14 ,RWD22,,,
16323, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD14 ,RWD22,,,
16324, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD12,RWD23,,,
16325,"286,580",8.748442,532,102,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD21,,,,
16326, -   , -   ,532,103,125,,LNSHR,LSRW,VERN, ,,,,,LNS1W,,,,
16327, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,,,,,,CTY04,LNS1W,,,
16328, -   ,9.493009,532,102,125,,WHLNG,,VERN,,,,,,,,,,
16329,"5,626,603",10.232175,532,102,125,,WHLNG,,VERN,WHLNG,,,,,,,,,
16330,"40,155",9.972773,532,102,125,,WHLNG,,VERN,BUFGV,,,,,,,,,
16331,"5,659,717",8.636587,532,96,125,,LNGGV,CNTSD,VERN,LGGRV,,,CLCJA,,LGHL5,,,,
16332,"24,347,650",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,CLCJA,,LGHL5,,,,
16333,"6,632,167",7.992917,532,103,125,,,LSRW,VERN,,,,CLCJA,, ,,,,
16334,"13,901,946",7.657102,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD21,,,,
16335,"251,188",7.645704,532,109,113,,RIVWD,LSRW,VERN,,,,,,RWD21,,,,
16336,"5,056,323",8.260861,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD05,,,,
16337,"2,287,753",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD23,,,,
16338,"6,504,887",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD24,,,,
16339, -   , -   ,532,102,125,,RIVWD,LSRW,VERN,,,SOLK,,RWD01,,,,,
16340,"281,084",8.737044,532,102,125,,RIVWD,LSRW,VERN,,,,,RWD01,,,,,
16341,"7,664,629",8.393751,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD19, ,,,
16342,"2,323,156",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD22, ,,,
16343,"500,997",6.646686,532,106,113,,RIVWD,LSRW,,,,SOLK,,,RWD26,,,,
16344,"11,156,593",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD26,,,,
16345,"1,906,294",7.848319,532,103,125,,RIVWD,LSRW,,,,SOLK,,,RWD26,,,,
16346,"1,630,341",8.142197,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD26,,,,
16347, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD14,RWD26,,,
16348, -   , -   ,532,96,125,,ARLHT,LGGRV,VERN,,,,,,,,,,
16349, -   , -   ,532,96,125,,ARLHT,LGGRV,VERN,BUFGV,,,,,,,,,
16350,"5,776,661",6.646686,532,106,113,,RIVWD,LSRW,,,,SOLK,,,RWD28,,,,
16351,"1,544,714",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD29,,,,
16352,"1,713,058",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD30,,,,
16353,"2,980,946",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD31,,,,
16354,"1,947,135",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD32,,,,
16355, -   ,8.782012,532,73,128,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,VNHL2,,,,,
16356,"2,182,584",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,LNGGV,LGVDT,LNGV6,,,
17001,"28,643,227",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,, ,,,,
17002, -   , -   ,532,106,113,,DFLD,DFBNB,,DFLD,,SOLK,,, ,,,,
17003, -   ,6.310407,532,106,113,,,DFBNB,,,,,,,,,,,
17004,"1,232,259,473",8.431466,532,109,113,,DFLD,DFBNB,,DFLD,,SOLK,,,,,,,
17005,"12,160",7.761473,532,109,113,,BNBRN,DFBNB,,,,SOLK,,,,,,,
17006,"712,438",7.586465,532,109,113,,,DFBNB,,DFLD,,SOLK,,,,,,,
17007,"13,395,804",6.459687,532,106,113,,RIVWD,DFBNB,,,,SOLK,,,,,,,
17008,"17,106,210",7.873125,532,109,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17009,"4,590,319",7.719915,532,109,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
17010,"59,370",7.732794,532,109,113,,HIPRK,,,DFLD,,SOLK,,,,,,,
17011,"24,344,972",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,,,,
17012, -   , -   ,532,109,113,,,DFBNB,,,,,,,,,,,
17013, -   , -   ,532,109,113,,DFLD,DFBNB,,HIPRK,,SOLK,,,,,,,
17014, -   , -   ,532,109,113,,,DFBNB,,DFLD,,,,,,,,,
17015,"192,668,350",7.717637,532,112/1,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17016,"29,544",7.564427,532,112,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
17017,"2,474,554",6.845288,532,106,113,,LNSHR,DFBNB,VERN,,,,,,,,,,
17018,"95,692,392",7.717637,532,112/7,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17019,"146,467",7.033537,532,106,113,,BNBRN,DFBNB,,,,,,,,,,,
17020,"375,283",7.564427,532,112,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
17021,"67,899,172",7.176225,532,109,113,,RIVWD,DFBNB,,,,SOLK,,,,,,,
17022, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17023,"783,162",7.003377,532,106,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
17024,"292,426",7.761473,532,109,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,,,,
17025,"849,995,744",5.268936,532,67,115,,LKFOR,,,,NOSHR,,,,,,,,
17026,"12,558,931",5.115726,532,67,115,,LKFOR,,,,,,,,,,,,
17027, -   , -   ,532,109,113,,DFLD,DFBNB,,DFLD,,,,,,,,,
17028, -   , -   ,532,106,113,,RIVWD,DFBNB,,,,,,,,,,,
17029,,,,,,,,,,,NOSHR,,,,,,,,
17029, -   , -   ,532,106,113,,,DFBNB,,,DMWDS,,,,,,,,
17030, -   ,7.637651,532,112,113,,DFLD,,,HIPRK,,SOLK,,,,,,,
17031, -   ,6.996411,532,106,113,,RIVWD,DFBNB,,DFLD,,,,,,,,,
17032, -   , -   ,532,106,113,,,DFBNB,,,,SOLK,,,,,,,
17033, -   , -   ,532,106,113,,,DFBNB,,,NOSHR,SOLK,,,,,,,
17034,"19,375,665",7.038343,532,109,113,,,DFBNB,,,,SOLK,,,,,,,
17035,"126,606",7.007809,532,106,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,,,,,
17036,"8,307,101",7.724347,532,109,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,,,,,
17037,"690,884",6.463617,532,106,113,,,DFBNB,,,NOSHR,,,,,,,,
17038,"6,587,281",7.156587,532,106,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17039,"34,240,600",7.198145,532,106,113,,BNBRN,DFBNB,,,NOSHR,SOLK,,,,,,,
17040, -   , -   ,532,109,113,,RIVWD,DFBNB,,,,,,,,,,,
17041,,,,,,,,,,,NOSHR,,,,,,,,
17041, -   , -   ,532,106,113,,BNBRN,DFBNB,,,DMWDS,,,,,,,,
17042, -   ,7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,,,,,
17043, -   ,7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN01,,,,
17044, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,,BBN02,,,,
17045,"4,128,745",7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN02,,,,
17046,"124,520",8.584676,532,109,113,,DFLD,DFBNB,,DFLD,NOSHR,SOLK,,,,,,,
17047, -   , -   ,532,109,113,,DFLD,DFBNB,,,,,,,,,,,
17048, -   , -   ,532,106,113,,DFLD,DFBNB,,DFLD,NOSHR,SOLK,,,,,,,
17049, -   , -   ,532,106,113,,LNSHR,DFBNB,VERN,,,,,,CTY04,,,,
17050, -   , -   ,532,109,113,,,DFBNB,,,,,,,CTY05,,,,
17051, -   ,7.176225,532,109,113,,RIVWD,DFBNB,,,,SOLK,,,CTY05,,,,
17052, -   ,7.164827,532,109,113,,RIVWD,DFBNB,,,,,,,CTY05,,,,
17053, -   , -   ,532,109,113,,DFLD,DFBNB,,DFLD,,SOLK,,DFLD1,,,,,
17054, -   , -   ,532,106,113,,,DFBNB,,,NOSHR,,,,BBN02,,,,
17055, -   , -   ,532,109,113,,RIVWD,DFBNB,,DFLD,,,,,,,,,
17056, -   , -   ,532,109,113,,DFLD,DFBNB,,,,,,,CTY05,,,,
17057, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,,,,,
17058, -   , -   ,532,109,113,,DFLD,DFBNB,,DFLD,,,,,CTY05,,,,
17059, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,,,,,
17060,"12,757,462",7.198145,532,106,113,,BNBRN,DFBNB,,,NOSHR,SOLK,,,BBN01,,,,
17061, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN02,,,,
17062, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN02,,,,
17063, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,,,,,
17064, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,,,,,,
17065, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,,BBN02,,,,
17066, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,,,,,
17067, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,,,,,
17068, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN02,,,,
17069, -   ,8.431466,532,109,113,,DFLD,DFBNB,,DFLD,,SOLK,,DFLD2,,,,,
17070, -   , -   ,532,109,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
17071, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17072, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17073, -   , -   ,532,109,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,,,,,
17074, -   ,5.268936,532,67,115,,LKFOR,,,,NOSHR,,,LKFOR,,,,,
17075, -   ,5.115726,532,67,115,,LKFOR,,,,,,,LKFOR,,,,,
17076,"4,400",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN5A,,,,
17077,"830,526",7.761473,532,109,113,,BNBRN,DFBNB,,,,SOLK,,,BBN5A,,,,
17078,"1,205,226",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN5A,,,
17079, -   , -   ,532,109,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN5A,,,,
17080,"13,200",7.761473,532,109,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN5A,,,
17081,"3,768,281",7.033537,532,106,113,,BNBRN,DFBNB,,,,,,,BBN04,,,,
17082, -   ,7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN04,,,,
17083, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,,BBN02,BBN04,,,
17084,"16,623,999",7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN02,BBN04,,,
17085, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN04,,,,
17086, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,BNBRN,BBN04,,,,
17087, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,,,,BBN02,BBN04,,,
17088, -   ,7.581659,532,106,113,,BNBRN,DFBNB,,DFLD,,,,BNBRN,BBN04,,,,
17089, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN04,,,,
17090, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN02,BBN04,,,
17091,"11,869,009",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN6A,,,
17092, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN6A,,,,
17093, -   , -   ,532,67,115,,LKFOR,,,,NOSHR,,,,LKFR4,,,,
17094, -   , -   ,532,112,113,,,DFBNB,,HIPRK,,SOLK,,,,,,,
17095, -   , -   ,532,112,113,,DFLD,,,,,SOLK,,,,,,,
17096, -   , -   ,532,112,113,,DFLD,,,DFLD,,SOLK,,,,,,,
17097,"308,221",8.571797,532,109,113,,DFLD,DFBNB,,HIPRK,NOSHR,SOLK,,,,,,,
17098, -   ,8.431466,532,109,113,,DFLD,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17099, -   , -   ,532,109,113,,DFLD,,,DFLD,,SOLK,,,,,,,
17100, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN07,,,,
17101, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN08,,,,
17102, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN09,,,,
17103, -   ,7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN10,,,,
17104, -   , -   ,532,109,113,,NRBRK,,,,,,,,,,,,
17105,,,,,,,,,,,NOSHR,,,,,,,,
17105,"13,965,229",6.475015,532,106,113,,,DFBNB,,,DMWDS,SOLK,,,,,,,
17106,,,,,,,,,,,NOSHR,,,,,,,,
17106, -   , -   ,532,106,113,,BNBRN,DFBNB,,,DMWDS,SOLK,,,,,,,
17107, -   ,7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN02,BBN04,BBN12,,
17108, -   , -   ,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN04,BBN12,,,
17109, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN04,BBN12,,,
17110,"6,214",7.186747,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN02,BBN04,BBN11,,
17111, -   , -   ,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN04,BBN11,,,
17112, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13A,,,,
17113, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13B,,,,
17114, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13C,,,,
17115, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13D,,,,
17116, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13E,,,,
17117, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13F,,,,
17118, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13G,,,,
17119, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13H,,,,
17120, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13J,,,,
17121, -   ,7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP13K,,,,
17122, -   , -   ,532,109,113,,RIVWD,DFBNB,,,,,,,CTY05,,,,
17123, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN13,,,,
17124, -   , -   ,532,112,113,,DFLD,DFBNB,,HIPRK,,SOLK,,,,,,,
17125, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN13,BBN14,,,
17126, -   , -   ,532,109,113,,NRBRK,DFBNB,,,,,,,CTY05,,,,
17127,"3,451,682",7.198145,532,106,113,,BNBRN,DFBNB,,,NOSHR,SOLK,,,BBN02,,,,
17128, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN15,,,,
17129, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN04,BBN15,,,
17130, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN15,BBN6A,,
17131,"214,946",7.883344,532,109,113,,DFLD,DFBNB,,,,SOLK,,,,,,,
17132,"2,305,921",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN16,,,,
17134, -   ,7.575067,532,109,113,,,DFBNB,,DFLD,,,,,CTY05,,,,
17135, -   , -   ,532,109,113,,NRBRK,,,DFLD,,,,,,,,,
17136, -   , -   ,532,109,113,,NRBRK,DFBNB,,DFLD,,,,,CTY05,,,,
17138, -   ,7.883344,532,109,113,,DFLD,DFBNB,,,,SOLK,,,CTY05,,,,
17139, -   ,7.038343,532,109,113,,,DFBNB,,,,SOLK,,,CTY05,,,,
17140, -   , -   ,532,109,113,,,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17141, -   ,6.961017,532,109,113,,NRBRK,,,DFLD,,SOLK,,,,,,,
17142, -   , -   ,532,109,113,,NRBRK,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17144, -   ,7.724347,532,109,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17145, -   , -   ,532,109,113,,RIVWD,DFBNB,,DFLD,,,,,CTY05,,,,
17146, -   , -   ,532,109,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17147, -   , -   ,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN04,,,,
17148, -   , -   ,532,106,113,,BNBRN,DFBNB,,,NOSHR,,,,BBN02,BBN04,,,
17149, -   ,7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN04,,,,
17150,"1,815,017",7.593057,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN04,,,,
17151,"13,967,852",7.581659,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN04,,,,
17152, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,,,,BBN02,BBN04,,,
17153, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN04,BBN15,,,
17154, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN6A,BBN17,,
17155,"942,405",7.044935,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN17,,,,
17156, -   , -   ,532,106,113,,BNBRN,DFBNB,,,,SOLK,,,BBN03,BBN07,,,
17157, -   , -   ,532,106,113,,LNSHR,DFBNB,VERN,,,,,,CTY04,LNS1W,,,
17158, -   , -   ,532,106,113,,LNSHR,DFBNB,VERN,,, ,,,LNS1W,,,,
17159, -   , -   ,532,109,113,,NRBRK,DFBNB,,DFLD,,SOLK,,,CTY05,,,,
17160,"1,694,078",7.007809,532,106,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,RWD25,,,,
17161,"5,630,515",7.724347,532,109,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,RWD25,,,,
17162, -   , -   ,532,106,113,,RIVWD,DFBNB,,DFLD,,SOLK,,,RWD27,,,,
17163,"943,375",6.459687,532,106,113,,RIVWD,DFBNB,,,,SOLK,,,RWD27,,,,
17164, -   , -   ,532,109,113,,RIVWD,DFBNB,,NRBRK,,SOLK,,,,,,,
17165, -   , -   ,532,109,113,,NRBRK,,,NRBRK,,SOLK,,,,,,,
17166,"110,907",7.442096,532,109,113,,RIVWD,DFBNB,,,,,,,,,,,
17167,"42,212,071",7.717637,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
17168, -   , -   ,532,106,113,,BNBRN,DFBNB,,DFLD,,SOLK,,,BBN04,,,,
18001,"125,704,864",7.699037,532,112,113,,HIWD,,,,NOSHR,SOLK,,,,,,,
18002,"199,798,500",5.289038,532,67,115,,LKFOR,,,,NOSHR,,,,,,,,
18003, -   ,7.687639,532,112,113,,HIWD,,,,NOSHR,,,,,,,,
18004,"541,926,987",7.737739,532,112/7,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18005, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18006,"26,330,938",7.893227,532,109,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18007,"1,342,902,251",7.737739,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18008, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK06,,,,
18009, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
18010,"2,436,668",7.740017,532,109,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
18011, -   ,7.737739,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK01,,,,
18012, -   , -   ,532,112/108BD,113,,DFLD,DFBNB,,DFLD,,SOLK,,,,,,,
18013,187,7.697551,532,112,113,,LKFOR,,,,NOSHR,,,,,,,,
18014, -   ,7.191098,532,112,113,,HIPRK,,,,NOSHR,,,,,,,,
18015,"1,999,666",8.591899,532,109,113,,DFLD,DFBNB,,HIPRK,NOSHR,SOLK,,,,,,,
18017,"30,462,087",8.438689,532,109,113,,DFLD,DFBNB,,HIPRK,,SOLK,,,,,,,
18018, -   , -   ,532,112/108BD,113,,DFLD,DFBNB,,HIPRK,,SOLK,,,,,,,
18019, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18020, -   , -   ,532,109,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK10,,,,
18021, -   , -   ,532,112,113,,,,,,NOSHR,SOLK,,,,,,,
18022,"91,521",6.419321,532,112,113,,,,,,NOSHR,,,,,,,,
18023, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18024, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18025, -   , -   ,532,109,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18026, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,,,,,
18027, -   , -   ,532,109,113,,HIPRK,,,HIPRK,,SOLK,,,,,,,
18028, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK01,,,,
18029, -   , -   ,532,112/108BD,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK11,,,,
18030, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HPK12,,,,
18031, -   , -   ,532,,113,,LKFOR,,,,NOSHR,,,,,,,,
18032, -   , -   ,532,,113,,HIPRK,,,,NOSHR,,,,,,,,
18033, -   , -   ,532,,113,,,,,,NOSHR,SOLK,,,,,,,
18034, -   , -   ,532,,113,,,,,,NOSHR,,,,,,,,
18035, -   , -   ,532,,113,,HIWD,,,,NOSHR,SOLK,,,,,,,
18036, -   , -   ,532,,113,,HIWD,,,,NOSHR,,,,,,,,
18037,"6,273,284",7.726341,532,112,113,,HIPRK,,,HIPRK,NOSHR,,,,,,,,
18038, -   , -   ,532,,113,,HIPRK,,,HIPRK,NOSHR,,,,,,,,
18039,"50,609,304",8.451568,532,109,113,,DFLD,DFBNB,,DFLD,,SOLK,,,,,,,
18040, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP14A,,,,
18041, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP14B,,,,
18042, -   , -   ,532,112,113,,HIPRK,,,HIPRK,NOSHR,SOLK,,,HP14C,,,,
