Tax Code, Agg Rate , Agg EAV ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other,,
07120, 13.551984 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
07121, 12.102771 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,,,
07122, 10.745015 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E12038,H06124,,M42RLA,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B07038,B11124,B16CLC,,,,
07123, 11.639036 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
07124, 12.853933 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,,,
07125, 11.050420 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X36TIF,,,,,,B16CLC,,,,,,
07126, 12.786699 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F11GRA,L08GRA,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
07127, 11.050420 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X36TIF,,345SSA,,,,B16CLC,,,,,,
07128, 11.050420 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X34TIF,X36TIF,,,,,B16CLC,,,,,,
07129, 11.050420 ," 1,085,789 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X36TIF,,,,,,B16CLC,,,,,,
07130, 10.892302 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M30LND,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,,,
07131, 10.941995 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M30LND,F11GRA,L08GRA,,S04LND,,,,WTRCLC,,,,,,,B08050,B16CLC,,,,,
07132, 11.390890 ," 220,921 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M30LND,F11GRA,L08GRA,P13LND,S04LND,,,,WTRCLC,,,,,,,B08050,B16CLC,,,,,
07133, 12.853933 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
07134, 10.577698 ," 15,355,990 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M44RLH,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
07135, 11.050420 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,345SSA,,,,B16CLC,,,,,,
07136, 13.211403 ," 44,303,030 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,348SSA,,,,B16CLC,,,,,,
07137, 11.407890 ," 10,834,001 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,349SSA,,,,B16CLC,,,,,,
07138, 11.298455 ," 6,868,312 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,349SSA,,,,B16CLC,,,,,,
07139, 10.745015 ," 2,155,365 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E12038,H06124,,M42RLA,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B07038,B11124,B16CLC,,,,
07140, 11.050420 ," 23,478,634 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X36TIF,,,,,,B16CLC,,,,,,
07141, 11.050420 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X36TIF,,345SSA,,,,B16CLC,,,,,,
07142, 11.407834 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,,,
07143, 11.407890 ," 12,513,740 ",CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X70TIF,,,,,,B16CLC,,,,,,
07144, 11.407834 , -   ,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,,,
08001, 9.545549 ," 281,411,931 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M14GUR,,L13WNE,P09GUR,S05NSH,,,,WTRCLC,,,,,,,B10121,B14GUR,B16CLC,,,,
08002, 9.518341 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M46THL,F21WWA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08003, 10.988549 ," 2,077,217 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,,,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08004, 9.885806 ," 708,725 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P09GUR,,,,,,,,,,,,B08050,B10121,,,,,
08005, 12.066463 ," 37,200 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,,F21WWA,L13WNE,,,,,,,,,,,,,B10121,,,,,,
08006, 9.378412 ," 59,888,573 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08007, 9.566089 ," 370,378 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,L13WNE,,,,,,,,,,,,,B10121,,,,,,
08008, 8.692086 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08009, 9.524190 ," 1,374,678 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08010, 9.392625 ," 11,088,723 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M50WAD,F21WWA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08011, 9.224607 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,,,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08012, 10.231819 ," 349,476 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,L13WNE,P09GUR,S05NSH,,,,,,,,,,,B10121,,,,,,
08013, 10.629702 ," 29,058,568 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M39PCI,F21WWA,L13WNE,,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08014, 10.471366 ," 604,331 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M39PCI,F21WWA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08015, 9.724425 ," 11,588 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,,,
08016, 11.176226 ," 28,688 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,,,,,PORWAK,,,,,,,,B10121,,,,,,
08019, 11.683620 ," 62,797 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,P09GUR,,,,PORWAK,,,,,,,,B10121,,,,,,
08020, 9.253948 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,,,,,,,,,,,,,,B10121,,,,,,
08021, 11.834583 ," 12,580,267 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P20WAK,,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08022, 11.992919 ," 135,886,104 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08024, 12.180596 ," 110,046,259 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
08025, 9.919745 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P07GPA,,,,,,,,,,,,B08050,B10121,,,,,
08026, 11.843690 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E14046,H09127,,M46THL,F11GRA,L13WNE,,,,,,,,,,,,,,,,,,,
08027, 10.073483 ," 4,368,666 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,L13WNE,P09GUR,,,,,,,,,,,,B10121,,,,,,
08028, 9.693916 ," 306,228 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M37OMC,F21WWA,L13WNE,,,,,,,,,,,,,B08050,B10121,,,,,
08029, 9.199536 ," 601,235,515 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,P09GUR,,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08030, 9.387213 ," 5,236,550 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M14GUR,,L13WNE,P09GUR,,,,,WTRCLC,,,,,,,B10121,B14GUR,B16CLC,,,,
08032, 8.692142 ," 243,088 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08033, 8.879819 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M14GUR,,L13WNE,,,,,,WTRCLC,,,,,,,B10121,B14GUR,B16CLC,,,,
08034, 12.022260 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,P20WAK,,,,,,,,,,,,B10121,,,,,,
08035, 9.066271 ," 11,444 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,,,,,,,,,,,,,,B08050,B10121,,,,,
08036, 9.536748 ," 433,103 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08037, 10.317561 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M39PCI,F21WWA,,,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08038, 9.580302 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M50WAD,F21WWA,L13WNE,,,,,,,,,,,,,B10121,,,,,,
08039, 11.841956 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,P09GUR,S05NSH,,,,,,,,,,,B10121,,,,,,
08040, 11.334562 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M52WAK,,,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
08041, 11.146885 ," 327,342 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,,S05NSH,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08042, 9.357872 ," 251,691,260 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,P09GUR,S05NSH,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08043, 10.817379 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M39PCI,F21WWA,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,,,
08044, 9.831765 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P22WIL,,,,,,,,,,,,B08050,B10121,,,,,
08047, 13.348947 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M35NCH,,,,S05NSH,,,,,,,,,,,B04NCH,B08050,B10121,,,,
08048, 8.850478 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,,S05NSH,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08049, 10.044142 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P09GUR,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08050, 10.070641 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,,P20WAK,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08051, 14.194981 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M35NCH,,,P20WAK,S05NSH,,,,,,,,,,,B04NCH,B08050,B10121,,,,
08053, 10.071495 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F11GRA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08054, 10.412123 ," 617,437 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,,,
08055, 10.973403 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M45RLP,F11GRA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08056, 10.224446 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08057, 12.381967 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,,,,,,,,,,,,,B10121,,,,,,
08058, 9.538120 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,,L13WNE,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08059, 9.912305 ," 720,313 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08060, 11.166437 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M39PCI,F21WWA,L13WNE,P09GUR,,,,,,,,,,,,B10121,,,,,,
08061, 9.977543 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,P22WIL,,,,,,,,,,,,B08050,B10121,,,,,
08062, 10.524848 ," 14,658,858 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F11GRA,L13WNE,P22WIL,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08063, 10.426336 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M50WAD,F21WWA,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,,,
08064, 10.548300 ," 8,593,851 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F11GRA,L13WNE,P08GRA,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08065, 9.378468 ," 133,688,428 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08066, 9.524246 ," 49,909,773 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08067, 11.843746 ," 6,042,057 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E14046,H09127,,M46THL,F11GRA,L13WNE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
08068, 9.831821 ," 28,190,719 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P22WIL,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08069, 9.977599 ," 66,214,881 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,P22WIL,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08070, 9.518397 ," 6,989,798 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M46THL,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08071, 9.566089 ," 116,874 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M06BPA,F21WWA,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,,,
08072, 10.370224 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08073, 10.031584 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,P09GUR,,,,,,,,,,,,B08050,B10121,,,,,
08074, 10.031640 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F11GRA,L13WNE,P09GUR,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08075, 9.538176 ," 22,100,408 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,P20WAK,,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08076, 10.025735 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M46THL,F21WWA,L13WNE,P09GUR,,,,,,,,,,,,B08050,B10121,,,,,
08077, 10.025791 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M46THL,F21WWA,L13WNE,P09GUR,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08078, 9.233475 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,P07GPA,,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08079, 11.834583 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P20WAK,,,,,,,,404SSA,,,,B08050,B10121,,,,,
08080, 10.238659 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M50WAD,F21WWA,L13WNE,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08081, 10.396995 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M50WAD,F21WWA,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B08050,B10121,,,,,
08082, 10.584672 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M50WAD,F21WWA,L13WNE,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
08083, 11.495943 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P09GUR,,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08084, 10.235249 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M37OMC,F21WWA,L13WNE,P07GPA,,,,,,,,,,,,B08050,B10121,,,,,
08085, 9.885862 ," 7,308,332 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P09GUR,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08086, 11.654279 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P09GUR,S05NSH,,,PORWAK,,,,,,,,B08050,B10121,,,,,
08087, 12.066463 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,,F21WWA,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,,,
08088, 9.378412 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,,,,,,,,,342SSA,,,,B08050,B10121,,,,,
08089, 9.693916 ," 626,617 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M37OMC,F21WWA,L13WNE,,,,,,,,,342SSA,,,,B08050,B10121,,,,,
08090, 12.381967 ," 602,978 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,,,
08091, 9.925717 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08092, 12.868391 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,P13LND,,,,,WTRCLC,,,342SSA,,,,B10121,B16CLC,,,,,
08093, 12.868391 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,P13LND,,,,,WTRCLC,,,,,,,B10121,B16CLC,,,,,
08094, 12.830862 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,P13LND,,,,,,,,342SSA,,,,B10121,,,,,,
08095, 12.830862 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,P13LND,,,,,,,,,,,,B10121,,,,,,
08096, 10.402522 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F21WWA,L13WNE,P08GRA,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08097, 10.258318 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,,F21WWA,,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,,,
08098, 11.351272 ," 24,388 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M39PCI,F21WWA,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
08099, 11.324773 ," 206,105 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M39PCI,F21WWA,L13WNE,P09GUR,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
08100, 12.419496 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B10121,B16CLC,,,,,
08101, 11.834583 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P20WAK,,,,,,X47TIF,,,,,,B08050,B10121,,,,,
08102, 11.992919 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,,,P20WAK,S05NSH,,,,,X47TIF,,,,,,B08050,B10121,,,,,
08103, 9.919745 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,,F21WWA,L13WNE,P07GPA,,,,,,,,342SSA,,,,B08050,B10121,,,,,
08104, 9.199536 ," 1,802,734 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,,L13WNE,P09GUR,,,,,WTRCLC,,,169SSA,,,,B08050,B10121,B14GUR,B16CLC,,,
08105, 12.830862 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,P13LND,,,,,,,,342SSA,,,,B10121,,,,,,
08106, 10.412123 ," 15,351 ",CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E16056,H05121,,M06BPA,F21WWA,L13WNE,P20WAK,,,,PORWAK,,,,,,,,B10121,,,,,,
08107, 12.880555 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,P13LND,S04LND,,,,,,,342SSA,,,,B10121,,,,,,
08108, 12.431660 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,,S04LND,,,,,,,342SSA,,,,B10121,,,,,,
08109, 12.918084 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,P13LND,S04LND,,,,WTRCLC,,,342SSA,,,,B10121,B16CLC,,,,,
08110, 12.918084 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,P13LND,S04LND,,,,WTRCLC,,,,,,,B10121,B16CLC,,,,,
08111, 10.548300 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M12GRA,F11GRA,L13WNE,P08GRA,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
08112, 12.880555 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M37OMC,F21WWA,L13WNE,P13LND,S04LND,,,,,,,,,,,B10121,,,,,,
08113, 11.674875 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,F21WWA,,,,,,,,,,,,,,B08050,B10121,,,,,
08114, 12.520909 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M52WAK,F21WWA,,P20WAK,,,,,,,,,,,,B08050,B10121,,,,,
08115, 9.378468 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M14GUR,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B14GUR,B16CLC,,,
08116, 12.419496 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E06024,H05121,,M30LND,F21WWA,L13WNE,,,,,,WTRCLC,,,342SSA,,,,B10121,B16CLC,,,,,
08117, 9.731445 , -   ,CTYLAK,FORLAK,T08WAR,R08WAR,C03532,E15050,H05121,,M30LND,F21WWA,L13WNE,,,,,,WTRCLC,,,,,,,B08050,B10121,B16CLC,,,,
