TCA, Agg Ext ,Agg Rate,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
02026,,14.524616,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,F23WHA,L15ZBE,P23ZIO,S05NSH,,,,,,,,,,,B12126,,,,
02027,,12.706448,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,
02028,"2,387,336",13.047513,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,,,,,,B06003,B12126,,,
02029,"1,189,429",13.047513,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,
02030,"7,634",12.706448,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,
02031,"548,017",12.546729,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,
02032,"6,643,559",12.887794,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,
02033,,13.334945,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X62TIF,,,,,,B12126,,,,
02034,"6,038,881",14.293636,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X62TIF,,,,,,B12126,,,,
02035,"14,759,859",13.047513,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,
02036,"176,190",13.334945,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B12126,,,,
02037,"5,356,763",14.293636,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B12126,,,,
02038,"158,622",14.133917,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B12126,,,,
02039,"147,391",13.175226,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B12126,,,,
02040,"545,658",12.887794,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B06003,B12126,,,
02041,"60,946",11.929103,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B06003,B12126,,,
02042,,12.088822,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,
02043,,13.047513,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,X65TIF,,,,,B06003,B12126,,,
02044,"3,615,786",13.047513,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,,,426SSA,,,,B06003,B12126,,,
03001,"10,362,058",10.194581,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03002,"8,110,762",10.208179,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03003,,9.711619,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H03117,,,F18NEW,,,,,,,,,,,,,,B06003,,,,
03005,"26,711,785",11.958327,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03006,,9.959671,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03007,"6,915,409",11.944729,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03008,"11,752,295",10.505584,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03009,"1,911,399",12.249465,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03010,"93,589",10.81032,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03011,"276,454",9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03012,"64,034,302",9.770079,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03013,"29,196,276",10.519182,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03014,,11.136254,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,,,,,,,,,,,,B10121,,,,
03015,,9.612695,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,,,,,,,,,,,,,,,,,,
03016, -   ,11.959668,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,,,,PORWAK,,,,,,,,B10121,,,,
03017,"419,878",10.593493,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03018,,10.194581,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03019,,9.959671,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03020,,9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03021,,11.339444,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,,,,,,,,,,,,B06003,B10121,,,
03022,,10.579895,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03023,"275,302",12.119387,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03024,"190,419",9.929798,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03025, -   ,10.753212,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,
03026,"10,171,073",10.04152,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03027,,10.499317,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03028,"606,261",10.346256,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03029,,10.194581,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,
03030,"20,054",11.944729,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,
03031,"3,842,647",12.249465,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,
03032,"18,626",10.81032,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,
03033,"35,590",10.04152,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,
03034,,10.499317,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,
03035,"132,407",10.346256,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,
03036,,12.681217,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,,,,,,,,,,,,B10121,,,,
03037,,12.730034,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,S04LND,,,,,,,,,,,B10121,,,,
03038,,10.549244,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L15ZBE,,,,,,,,,,,,,B06003,B12126,,,
03039,,12.276072,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M30LND,F18NEW,L13WNE,,,,,,WTRCLC,,,,,,,B10121,B16CLC,,,
03040,,10.579895,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03041,,10.256854,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
03042,,10.256854,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,
03043,,11.153272,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,
03044,,10.194581,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,140SSA,,,,B06003,B12126,,,
03045,,9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,
03046,,9.973269,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03047,"23,628",10.505584,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03048,"61,647",10.505584,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,
03049,,10.505584,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,
03050,,9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,
03051,,10.04152,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03052,,10.256854,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03053,,11.499163,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,S05NSH,,,,,,,,,,,B06003,B10121,,,
03054,,10.739614,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,
03055,,11.295973,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03056,,10.11939,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B10121,,,
03057,,9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,140SSA,,,,B10121,,,,
03058,,9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,PORWAK,,X07TIF,,,,,,B10121,,,,
03059,,9.959671,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,,,,,B06003,B10121,,,
03060,,10.11939,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,,,,,B06003,B10121,,,
03061,,10.579895,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,X07TIF,,,,,,B10121,,,,
03062,,10.995658,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03063,,10.689402,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,
03064,"471,756",11.058418,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
03065,"31,840",11.058418,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03066,,9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,,,,,B10121,,,,
03067,"310,462",9.770079,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B06003,B10121,,,
03068,"91,134",9.770079,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,B12126,,
03069,,9.929798,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03070,,10.678901,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,
03071,"29,270,609",9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B10121,,,,
03072,,10.665303,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,
03073,"28,972,033",10.665303,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,
03074,,9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,140SSA,,,,B10121,,,,
03075, -   ,10.849121,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,
03076,,9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03077,"548,642",9.756481,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,
03078,"10,923,151",9.770079,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,
03079,,9.929798,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03080,,9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,140SSA,,,,B10121,,,,
03081,,9.9162,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,140SSA,,,,B10121,,,,
04001,,8.427143,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L06FLA,,,,,,,,,,,,,B11124,,,,
04002,,8.44749,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,
04003,"36,544,974",8.287488,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,F09FLA,L01ANT,,,,,,,,,,,,,B11124,,,,
04004,,7.709931,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,,L01ANT,,,,,,,,,,,,,B11124,,,,
04005,"2,306,204",12.361737,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04006,,9.476191,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,
04007,"56,587,191",9.631823,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04008,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
04009,,1.913836,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,,L01ANT,,,,,,,,,,,,,,,,,
04010,"140,653,715",10.277755,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04011,,9.784397,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
04012,"106,329,562",9.36423,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E10036,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04013,"6,607,731",9.587865,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E13041,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04014,,8.516363,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L01ANT,,,,,,,,,,,,,B11124,,,,
04015,,9.249054,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04016,,2.7154,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04017,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X02TIF,,,,,,,,,,
04018,"193,189",11.200333,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,,,,,B16CLC,,,,
04019,"4,138",10.282623,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,,L01ANT,,,,,,,,,,,,,,,,,
04020,"30,112,154",10.357012,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04021,"18,606,797",9.71108,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04022,,10.509586,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,
04023,"338,237",11.27959,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,149SSA,,,,B16CLC,,,,
04024,,9.863654,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,
04025,"73,923",12.666473,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,M37OMC,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04026,"122,499",10.277755,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04027,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,
04028, -   ,12.361737,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04029,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
04030,,10.277755,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
04031,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,102SSA,342SSA,,,,,,,
04032,,10.554401,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,,,,,B16CLC,,,,
04033,"2,115,573",11.31115,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04034,"270,665,095",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04035,,11.084187,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04036,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,,,,,,,,,
04037,,10.430329,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
04038, -   ,11.509289,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,154SSA,,,,B16CLC,,,,
04039,"9,175,130",11.588546,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,149SSA,154SSA,,,B16CLC,,,,
04040,"56,647,960",9.0047,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
04041,"7,945,987",9.09392,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,F09FLA,L01ANT,,,,,,,,,,,,,B11124,,,,
04042,"47,761,973",10.585961,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04043,"467,839",10.665218,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04044,"18,743,431",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04045,"35,586,211",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
04046,"46,031,563",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,102SSA,342SSA,,,,,,,
04047,"2,126",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X01TIF,,,,,,,,,,
04048,"154,188",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
04049,"2,536,304",10.86018,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,F09FLA,L01ANT,,,,,,,,,,,,,,,,,
04050, -   ,10.277755,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,X60TIF,,,,,,,,,,
04051,,10.357012,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,X60TIF,,149SSA,,,,,,,,
04052, -   ,11.31115,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X60TIF,,149SSA,,,,,,,,
04053,"401,618",11.231893,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X60TIF,,,,,,,,,,
04054, -   ,10.585961,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X60TIF,,,,,,,,,,
04055,177,10.665218,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X60TIF,,149SSA,,,,,,,,
04056,"178,276",9.025047,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,F09FLA,L01ANT,,,,,,,,,,,,,,,,,
